year,month,district,crime_type,crime_count
2023,5,Matara,Cheating / Breach of Trust > 300k,5
2023,6,Matara,Cheating / Breach of Trust > 300k,5
2023,7,Matara,Cheating / Breach of Trust > 300k,6
2023,8,Matara,Cheating / Breach of Trust > 300k,5
2023,9,Matara,Cheating / Breach of Trust > 300k,4
2023,10,Matara,Cheating / Breach of Trust > 300k,4
2023,11,Matara,Cheating / Breach of Trust > 300k,4
2023,12,Matara,Cheating / Breach of Trust > 300k,6
2023,1,Matara,Counterfeiting Currency,0
2023,2,Matara,Counterfeiting Currency,1
2023,3,Matara,Counterfeiting Currency,1
2023,4,Matara,Counterfeiting Currency,1
2023,5,Matara,Counterfeiting Currency,1
2023,6,Matara,Counterfeiting Currency,1
2023,7,Matara,Counterfeiting Currency,1
2023,8,Matara,Counterfeiting Currency,1
2023,9,Matara,Counterfeiting Currency,0
2023,10,Matara,Counterfeiting Currency,1
2023,11,Matara,Counterfeiting Currency,1
2023,12,Matara,Counterfeiting Currency,1
2023,1,Matara,Cruelty to Children,0
2023,2,Matara,Cruelty to Children,0
2023,3,Matara,Cruelty to Children,0
2023,4,Matara,Cruelty to Children,0
2023,5,Matara,Cruelty to Children,1
2023,6,Matara,Cruelty to Children,0
2023,7,Matara,Cruelty to Children,1
2023,8,Matara,Cruelty to Children,1
2023,9,Matara,Cruelty to Children,0
2023,10,Matara,Cruelty to Children,0
2023,11,Matara,Cruelty to Children,1
2023,12,Matara,Cruelty to Children,1
2023,1,Matara,Extortions,0
2023,2,Matara,Extortions,0
2023,3,Matara,Extortions,1
2023,4,Matara,Extortions,0
2023,5,Matara,Extortions,1
2023,6,Matara,Extortions,0
2023,7,Matara,Extortions,1
2023,8,Matara,Extortions,1
2023,9,Matara,Extortions,1
2023,10,Matara,Extortions,1
2023,11,Matara,Extortions,1
2023,12,Matara,Extortions,1
2023,1,Matara,Grave Sexual Abuse,2
2023,2,Matara,Grave Sexual Abuse,2
2023,3,Matara,Grave Sexual Abuse,2
2023,4,Matara,Grave Sexual Abuse,2
2023,5,Matara,Grave Sexual Abuse,3
2023,6,Matara,Grave Sexual Abuse,4
2023,7,Matara,Grave Sexual Abuse,4
2023,8,Matara,Grave Sexual Abuse,2
2023,9,Matara,Grave Sexual Abuse,4
2023,10,Matara,Grave Sexual Abuse,2
2023,11,Matara,Grave Sexual Abuse,4
2023,12,Matara,Grave Sexual Abuse,4
2023,1,Matara,Grievous Hurt,5
2023,2,Matara,Grievous Hurt,5
2023,3,Matara,Grievous Hurt,7
2023,4,Matara,Grievous Hurt,5
2023,5,Matara,Grievous Hurt,8
2023,6,Matara,Grievous Hurt,8
2023,7,Matara,Grievous Hurt,7
2023,8,Matara,Grievous Hurt,7
2023,9,Matara,Grievous Hurt,6
2023,10,Matara,Grievous Hurt,8
2023,11,Matara,Grievous Hurt,6
2023,12,Matara,Grievous Hurt,8
2023,1,Matara,House Breaking,22
2023,2,Matara,House Breaking,25
2023,3,Matara,House Breaking,24
2023,4,Matara,House Breaking,29
2023,5,Matara,House Breaking,30
2023,6,Matara,House Breaking,30
2023,7,Matara,House Breaking,27
2023,8,Matara,House Breaking,27
2023,9,Matara,House Breaking,31
2023,10,Matara,House Breaking,29
2023,11,Matara,House Breaking,34
2023,12,Matara,House Breaking,40
2023,1,Matara,Human Trafficking,0
2023,2,Matara,Human Trafficking,0
2023,3,Matara,Human Trafficking,0
2023,4,Matara,Human Trafficking,0
2023,5,Matara,Human Trafficking,0
2023,6,Matara,Human Trafficking,0
2023,7,Matara,Human Trafficking,0
2023,8,Matara,Human Trafficking,0
2023,9,Matara,Human Trafficking,0
2023,10,Matara,Human Trafficking,0
2023,11,Matara,Human Trafficking,0
2023,12,Matara,Human Trafficking,0
2023,1,Matara,Hurt by Dangerous Weapons,7
2023,2,Matara,Hurt by Dangerous Weapons,8
2023,3,Matara,Hurt by Dangerous Weapons,10
2023,4,Matara,Hurt by Dangerous Weapons,10
2023,5,Matara,Hurt by Dangerous Weapons,8
2023,6,Matara,Hurt by Dangerous Weapons,13
2023,7,Matara,Hurt by Dangerous Weapons,12
2023,8,Matara,Hurt by Dangerous Weapons,10
2023,9,Matara,Hurt by Dangerous Weapons,8
2023,10,Matara,Hurt by Dangerous Weapons,8
2023,11,Matara,Hurt by Dangerous Weapons,10
2023,12,Matara,Hurt by Dangerous Weapons,13
2023,1,Matara,Illegal Firearms,0
2023,2,Matara,Illegal Firearms,0
2023,3,Matara,Illegal Firearms,0
2023,4,Matara,Illegal Firearms,0
2023,5,Matara,Illegal Firearms,1
2023,6,Matara,Illegal Firearms,0
2023,7,Matara,Illegal Firearms,0
2023,8,Matara,Illegal Firearms,0
2023,9,Matara,Illegal Firearms,0
2023,10,Matara,Illegal Firearms,0
2023,11,Matara,Illegal Firearms,0
2023,12,Matara,Illegal Firearms,1
2023,1,Matara,Kidnapping,0
2023,2,Matara,Kidnapping,0
2023,3,Matara,Kidnapping,1
2023,4,Matara,Kidnapping,1
2023,5,Matara,Kidnapping,2
2023,6,Matara,Kidnapping,2
2023,7,Matara,Kidnapping,2
2023,8,Matara,Kidnapping,1
2023,9,Matara,Kidnapping,1
2023,10,Matara,Kidnapping,1
2023,11,Matara,Kidnapping,1
2023,12,Matara,Kidnapping,2
2023,1,Matara,Mischief > 50k,0
2023,2,Matara,Mischief > 50k,1
2023,3,Matara,Mischief > 50k,2
2023,4,Matara,Mischief > 50k,1
2023,5,Matara,Mischief > 50k,0
2023,6,Matara,Mischief > 50k,2
2023,7,Matara,Mischief > 50k,1
2023,8,Matara,Mischief > 50k,0
2023,9,Matara,Mischief > 50k,1
2023,10,Matara,Mischief > 50k,1
2023,11,Matara,Mischief > 50k,2
2023,12,Matara,Mischief > 50k,2
2023,1,Matara,Murder,1
2023,2,Matara,Murder,1
2023,3,Matara,Murder,2
2023,4,Matara,Murder,2
2023,5,Matara,Murder,2
2023,6,Matara,Murder,2
2023,7,Matara,Murder,2
2023,8,Matara,Murder,2
2023,9,Matara,Murder,2
2023,10,Matara,Murder,1
2023,11,Matara,Murder,2
2023,12,Matara,Murder,2
2023,1,Matara,Narcotic Drugs,2
2023,2,Matara,Narcotic Drugs,3
2023,3,Matara,Narcotic Drugs,4
2023,4,Matara,Narcotic Drugs,4
2023,5,Matara,Narcotic Drugs,5
2023,6,Matara,Narcotic Drugs,5
2023,7,Matara,Narcotic Drugs,5
2023,8,Matara,Narcotic Drugs,5
2023,9,Matara,Narcotic Drugs,3
2023,10,Matara,Narcotic Drugs,4
2023,11,Matara,Narcotic Drugs,5
2023,12,Matara,Narcotic Drugs,4
2023,1,Matara,Obstructing Police,0
2023,2,Matara,Obstructing Police,0
2023,3,Matara,Obstructing Police,2
2023,4,Matara,Obstructing Police,2
2023,5,Matara,Obstructing Police,2
2023,6,Matara,Obstructing Police,0
2023,7,Matara,Obstructing Police,2
2023,8,Matara,Obstructing Police,0
2023,9,Matara,Obstructing Police,0
2023,10,Matara,Obstructing Police,0
2023,11,Matara,Obstructing Police,2
2023,12,Matara,Obstructing Police,2
2023,1,Matara,Offences Against The State,0
2023,2,Matara,Offences Against The State,0
2023,3,Matara,Offences Against The State,0
2023,4,Matara,Offences Against The State,0
2023,5,Matara,Offences Against The State,0
2023,6,Matara,Offences Against The State,0
2023,7,Matara,Offences Against The State,0
2023,8,Matara,Offences Against The State,0
2023,9,Matara,Offences Against The State,0
2023,10,Matara,Offences Against The State,0
2023,11,Matara,Offences Against The State,0
2023,12,Matara,Offences Against The State,0
2023,1,Matara,Offensive Weapons Act,0
2023,2,Matara,Offensive Weapons Act,0
2023,3,Matara,Offensive Weapons Act,0
2023,4,Matara,Offensive Weapons Act,0
2023,5,Matara,Offensive Weapons Act,0
2023,6,Matara,Offensive Weapons Act,1
2023,7,Matara,Offensive Weapons Act,0
2023,8,Matara,Offensive Weapons Act,0
2023,9,Matara,Offensive Weapons Act,0
2023,10,Matara,Offensive Weapons Act,0
2023,11,Matara,Offensive Weapons Act,0
2023,12,Matara,Offensive Weapons Act,0
2023,1,Matara,Property Theft > 50k,13
2023,2,Matara,Property Theft > 50k,15
2023,3,Matara,Property Theft > 50k,14
2023,4,Matara,Property Theft > 50k,19
2023,5,Matara,Property Theft > 50k,19
2023,6,Matara,Property Theft > 50k,19
2023,7,Matara,Property Theft > 50k,17
2023,8,Matara,Property Theft > 50k,17
2023,9,Matara,Property Theft > 50k,21
2023,10,Matara,Property Theft > 50k,18
2023,11,Matara,Property Theft > 50k,17
2023,12,Matara,Property Theft > 50k,23
2023,1,Matara,Rape (Adult),1
2023,2,Matara,Rape (Adult),1
2023,3,Matara,Rape (Adult),1
2023,4,Matara,Rape (Adult),0
2023,5,Matara,Rape (Adult),1
2023,6,Matara,Rape (Adult),2
2023,7,Matara,Rape (Adult),2
2023,8,Matara,Rape (Adult),1
2023,9,Matara,Rape (Adult),1
2023,10,Matara,Rape (Adult),1
2023,11,Matara,Rape (Adult),2
2023,12,Matara,Rape (Adult),2
2023,1,Matara,Robbery,6
2023,2,Matara,Robbery,6
2023,3,Matara,Robbery,6
2023,4,Matara,Robbery,7
2023,5,Matara,Robbery,9
2023,6,Matara,Robbery,8
2023,7,Matara,Robbery,8
2023,8,Matara,Robbery,7
2023,9,Matara,Robbery,8
2023,10,Matara,Robbery,6
2023,11,Matara,Robbery,6
2023,12,Matara,Robbery,9
2023,1,Matara,Sexual Exploitation Of Children,0
2023,2,Matara,Sexual Exploitation Of Children,0
2023,3,Matara,Sexual Exploitation Of Children,0
2023,4,Matara,Sexual Exploitation Of Children,0
2023,5,Matara,Sexual Exploitation Of Children,0
2023,6,Matara,Sexual Exploitation Of Children,0
2023,7,Matara,Sexual Exploitation Of Children,0
2023,8,Matara,Sexual Exploitation Of Children,1
2023,9,Matara,Sexual Exploitation Of Children,0
2023,10,Matara,Sexual Exploitation Of Children,0
2023,11,Matara,Sexual Exploitation Of Children,0
2023,12,Matara,Sexual Exploitation Of Children,1
2023,1,Matara,Statutory Rape (Consensual),5
2023,2,Matara,Statutory Rape (Consensual),5
2023,3,Matara,Statutory Rape (Consensual),5
2023,4,Matara,Statutory Rape (Consensual),5
2023,5,Matara,Statutory Rape (Consensual),5
2023,6,Matara,Statutory Rape (Consensual),6
2023,7,Matara,Statutory Rape (Consensual),8
2023,8,Matara,Statutory Rape (Consensual),7
2023,9,Matara,Statutory Rape (Consensual),6
2023,10,Matara,Statutory Rape (Consensual),7
2023,11,Matara,Statutory Rape (Consensual),7
2023,12,Matara,Statutory Rape (Consensual),8
2023,1,Matara,Statutory Rape (Non-consensual),0
2023,2,Matara,Statutory Rape (Non-consensual),0
2023,3,Matara,Statutory Rape (Non-consensual),0
2023,4,Matara,Statutory Rape (Non-consensual),1
2023,5,Matara,Statutory Rape (Non-consensual),1
2023,6,Matara,Statutory Rape (Non-consensual),1
2023,7,Matara,Statutory Rape (Non-consensual),1
2023,8,Matara,Statutory Rape (Non-consensual),0
2023,9,Matara,Statutory Rape (Non-consensual),0
2023,10,Matara,Statutory Rape (Non-consensual),0
2023,11,Matara,Statutory Rape (Non-consensual),1
2023,12,Matara,Statutory Rape (Non-consensual),1
2023,1,Matara,Unlawful Assembly/ Riot,0
2023,2,Matara,Unlawful Assembly/ Riot,0
2023,3,Matara,Unlawful Assembly/ Riot,0
2023,4,Matara,Unlawful Assembly/ Riot,0
2023,5,Matara,Unlawful Assembly/ Riot,0
2023,6,Matara,Unlawful Assembly/ Riot,0
2023,7,Matara,Unlawful Assembly/ Riot,0
2023,8,Matara,Unlawful Assembly/ Riot,0
2023,9,Matara,Unlawful Assembly/ Riot,0
2023,10,Matara,Unlawful Assembly/ Riot,0
2023,11,Matara,Unlawful Assembly/ Riot,0
2023,12,Matara,Unlawful Assembly/ Riot,0
2023,1,Mt.Lavinia,Abduction,0
2023,2,Mt.Lavinia,Abduction,0
2023,3,Mt.Lavinia,Abduction,2
2023,4,Mt.Lavinia,Abduction,1
2023,5,Mt.Lavinia,Abduction,1
2023,6,Mt.Lavinia,Abduction,1
2023,7,Mt.Lavinia,Abduction,1
2023,8,Mt.Lavinia,Abduction,0
2023,9,Mt.Lavinia,Abduction,1
2023,10,Mt.Lavinia,Abduction,1
2023,11,Mt.Lavinia,Abduction,1
2023,12,Mt.Lavinia,Abduction,2
2023,1,Mt.Lavinia,Agriculture Theft > 50k,0
2023,2,Mt.Lavinia,Agriculture Theft > 50k,0
2023,3,Mt.Lavinia,Agriculture Theft > 50k,0
2023,4,Mt.Lavinia,Agriculture Theft > 50k,0
2023,5,Mt.Lavinia,Agriculture Theft > 50k,1
2023,6,Mt.Lavinia,Agriculture Theft > 50k,0
2023,7,Mt.Lavinia,Agriculture Theft > 50k,0
2023,8,Mt.Lavinia,Agriculture Theft > 50k,0
2023,9,Mt.Lavinia,Agriculture Theft > 50k,0
2023,10,Mt.Lavinia,Agriculture Theft > 50k,0
2023,11,Mt.Lavinia,Agriculture Theft > 50k,0
2023,12,Mt.Lavinia,Agriculture Theft > 50k,0
2023,1,Mt.Lavinia,Arson,0
2023,2,Mt.Lavinia,Arson,0
2023,3,Mt.Lavinia,Arson,0
2023,4,Mt.Lavinia,Arson,0
2023,5,Mt.Lavinia,Arson,0
2023,6,Mt.Lavinia,Arson,1
2023,7,Mt.Lavinia,Arson,0
2023,8,Mt.Lavinia,Arson,0
2023,9,Mt.Lavinia,Arson,0
2023,10,Mt.Lavinia,Arson,0
2023,11,Mt.Lavinia,Arson,1
2023,12,Mt.Lavinia,Arson,1
2023,1,Mt.Lavinia,Attempt to Murder,0
2023,2,Mt.Lavinia,Attempt to Murder,0
2023,3,Mt.Lavinia,Attempt to Murder,0
2023,4,Mt.Lavinia,Attempt to Murder,0
2023,5,Mt.Lavinia,Attempt to Murder,1
2023,6,Mt.Lavinia,Attempt to Murder,0
2023,7,Mt.Lavinia,Attempt to Murder,0
2023,8,Mt.Lavinia,Attempt to Murder,0
2023,9,Mt.Lavinia,Attempt to Murder,0
2023,10,Mt.Lavinia,Attempt to Murder,0
2023,11,Mt.Lavinia,Attempt to Murder,0
2023,12,Mt.Lavinia,Attempt to Murder,0
2023,1,Mt.Lavinia,Cattle Theft > 50k,0
2023,2,Mt.Lavinia,Cattle Theft > 50k,1
2023,3,Mt.Lavinia,Cattle Theft > 50k,1
2023,4,Mt.Lavinia,Cattle Theft > 50k,1
2023,5,Mt.Lavinia,Cattle Theft > 50k,1
2023,6,Mt.Lavinia,Cattle Theft > 50k,0
2023,7,Mt.Lavinia,Cattle Theft > 50k,1
2023,8,Mt.Lavinia,Cattle Theft > 50k,0
2023,9,Mt.Lavinia,Cattle Theft > 50k,0
2023,10,Mt.Lavinia,Cattle Theft > 50k,1
2023,11,Mt.Lavinia,Cattle Theft > 50k,1
2023,12,Mt.Lavinia,Cattle Theft > 50k,1
2023,1,Mt.Lavinia,Cheating / Breach of Trust > 300k,1
2023,2,Mt.Lavinia,Cheating / Breach of Trust > 300k,2
2023,3,Mt.Lavinia,Cheating / Breach of Trust > 300k,2
2023,4,Mt.Lavinia,Cheating / Breach of Trust > 300k,2
2023,5,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,6,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,7,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,8,Mt.Lavinia,Cheating / Breach of Trust > 300k,2
2023,9,Mt.Lavinia,Cheating / Breach of Trust > 300k,2
2023,10,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,11,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,12,Mt.Lavinia,Cheating / Breach of Trust > 300k,3
2023,1,Mt.Lavinia,Counterfeiting Currency,0
2023,2,Mt.Lavinia,Counterfeiting Currency,0
2023,3,Mt.Lavinia,Counterfeiting Currency,0
2023,4,Mt.Lavinia,Counterfeiting Currency,0
2023,5,Mt.Lavinia,Counterfeiting Currency,0
2023,6,Mt.Lavinia,Counterfeiting Currency,0
2023,7,Mt.Lavinia,Counterfeiting Currency,0
2023,8,Mt.Lavinia,Counterfeiting Currency,0
2023,9,Mt.Lavinia,Counterfeiting Currency,0
2023,10,Mt.Lavinia,Counterfeiting Currency,0
2023,11,Mt.Lavinia,Counterfeiting Currency,0
2023,12,Mt.Lavinia,Counterfeiting Currency,1
2023,1,Mt.Lavinia,Cruelty to Children,0
2023,2,Mt.Lavinia,Cruelty to Children,0
2023,3,Mt.Lavinia,Cruelty to Children,0
2023,4,Mt.Lavinia,Cruelty to Children,0
2023,5,Mt.Lavinia,Cruelty to Children,0
2023,6,Mt.Lavinia,Cruelty to Children,0
2023,7,Mt.Lavinia,Cruelty to Children,0
2023,8,Mt.Lavinia,Cruelty to Children,0
2023,9,Mt.Lavinia,Cruelty to Children,0
2023,10,Mt.Lavinia,Cruelty to Children,0
2023,11,Mt.Lavinia,Cruelty to Children,0
2023,12,Mt.Lavinia,Cruelty to Children,0
2023,1,Mt.Lavinia,Extortions,0
2023,2,Mt.Lavinia,Extortions,0
2023,3,Mt.Lavinia,Extortions,0
2023,4,Mt.Lavinia,Extortions,0
2023,5,Mt.Lavinia,Extortions,0
2023,6,Mt.Lavinia,Extortions,1
2023,7,Mt.Lavinia,Extortions,0
2023,8,Mt.Lavinia,Extortions,1
2023,9,Mt.Lavinia,Extortions,1
2023,10,Mt.Lavinia,Extortions,0
2023,11,Mt.Lavinia,Extortions,1
2023,12,Mt.Lavinia,Extortions,1
2023,1,Mt.Lavinia,Grave Sexual Abuse,1
2023,2,Mt.Lavinia,Grave Sexual Abuse,1
2023,3,Mt.Lavinia,Grave Sexual Abuse,2
2023,4,Mt.Lavinia,Grave Sexual Abuse,1
2023,5,Mt.Lavinia,Grave Sexual Abuse,3
2023,6,Mt.Lavinia,Grave Sexual Abuse,2
2023,7,Mt.Lavinia,Grave Sexual Abuse,2
2023,8,Mt.Lavinia,Grave Sexual Abuse,2
2023,9,Mt.Lavinia,Grave Sexual Abuse,1
2023,10,Mt.Lavinia,Grave Sexual Abuse,1
2023,11,Mt.Lavinia,Grave Sexual Abuse,2
2023,12,Mt.Lavinia,Grave Sexual Abuse,3
2023,1,Mt.Lavinia,Grievous Hurt,2
2023,2,Mt.Lavinia,Grievous Hurt,2
2023,3,Mt.Lavinia,Grievous Hurt,4
2023,4,Mt.Lavinia,Grievous Hurt,2
2023,5,Mt.Lavinia,Grievous Hurt,4
2023,6,Mt.Lavinia,Grievous Hurt,3
2023,7,Mt.Lavinia,Grievous Hurt,5
2023,8,Mt.Lavinia,Grievous Hurt,2
2023,9,Mt.Lavinia,Grievous Hurt,2
2023,10,Mt.Lavinia,Grievous Hurt,4
2023,11,Mt.Lavinia,Grievous Hurt,4
2023,12,Mt.Lavinia,Grievous Hurt,4
2023,1,Mt.Lavinia,House Breaking,27
2023,2,Mt.Lavinia,House Breaking,25
2023,3,Mt.Lavinia,House Breaking,29
2023,4,Mt.Lavinia,House Breaking,25
2023,5,Mt.Lavinia,House Breaking,33
2023,6,Mt.Lavinia,House Breaking,30
2023,7,Mt.Lavinia,House Breaking,35
2023,8,Mt.Lavinia,House Breaking,25
2023,9,Mt.Lavinia,House Breaking,27
2023,10,Mt.Lavinia,House Breaking,26
2023,11,Mt.Lavinia,House Breaking,29
2023,12,Mt.Lavinia,House Breaking,37
2023,1,Mt.Lavinia,Human Trafficking,0
2023,2,Mt.Lavinia,Human Trafficking,0
2023,3,Mt.Lavinia,Human Trafficking,0
2023,4,Mt.Lavinia,Human Trafficking,0
2023,5,Mt.Lavinia,Human Trafficking,1
2023,6,Mt.Lavinia,Human Trafficking,0
2023,7,Mt.Lavinia,Human Trafficking,0
2023,8,Mt.Lavinia,Human Trafficking,0
2023,9,Mt.Lavinia,Human Trafficking,0
2023,10,Mt.Lavinia,Human Trafficking,0
2023,11,Mt.Lavinia,Human Trafficking,0
2023,12,Mt.Lavinia,Human Trafficking,0
2023,1,Mt.Lavinia,Hurt by Dangerous Weapons,4
2023,2,Mt.Lavinia,Hurt by Dangerous Weapons,4
2023,3,Mt.Lavinia,Hurt by Dangerous Weapons,4
2023,4,Mt.Lavinia,Hurt by Dangerous Weapons,5
2023,5,Mt.Lavinia,Hurt by Dangerous Weapons,6
2023,6,Mt.Lavinia,Hurt by Dangerous Weapons,6
2023,7,Mt.Lavinia,Hurt by Dangerous Weapons,6
2023,8,Mt.Lavinia,Hurt by Dangerous Weapons,4
2023,9,Mt.Lavinia,Hurt by Dangerous Weapons,4
2023,10,Mt.Lavinia,Hurt by Dangerous Weapons,6
2023,11,Mt.Lavinia,Hurt by Dangerous Weapons,6
2023,12,Mt.Lavinia,Hurt by Dangerous Weapons,7
2023,1,Mt.Lavinia,Illegal Firearms,0
2023,2,Mt.Lavinia,Illegal Firearms,0
2023,3,Mt.Lavinia,Illegal Firearms,0
2023,4,Mt.Lavinia,Illegal Firearms,0
2023,5,Mt.Lavinia,Illegal Firearms,0
2023,6,Mt.Lavinia,Illegal Firearms,0
2023,7,Mt.Lavinia,Illegal Firearms,1
2023,8,Mt.Lavinia,Illegal Firearms,0
2023,9,Mt.Lavinia,Illegal Firearms,0
2023,10,Mt.Lavinia,Illegal Firearms,0
2023,11,Mt.Lavinia,Illegal Firearms,0
2023,12,Mt.Lavinia,Illegal Firearms,1
2023,1,Mt.Lavinia,Kidnapping,0
2023,2,Mt.Lavinia,Kidnapping,0
2023,3,Mt.Lavinia,Kidnapping,0
2023,4,Mt.Lavinia,Kidnapping,0
2023,5,Mt.Lavinia,Kidnapping,1
2023,6,Mt.Lavinia,Kidnapping,1
2023,7,Mt.Lavinia,Kidnapping,1
2023,8,Mt.Lavinia,Kidnapping,0
2023,9,Mt.Lavinia,Kidnapping,0
2023,10,Mt.Lavinia,Kidnapping,0
2023,11,Mt.Lavinia,Kidnapping,0
2023,12,Mt.Lavinia,Kidnapping,1
2023,1,Mt.Lavinia,Mischief > 50k,0
2023,2,Mt.Lavinia,Mischief > 50k,0
2023,3,Mt.Lavinia,Mischief > 50k,0
2023,4,Mt.Lavinia,Mischief > 50k,0
2023,5,Mt.Lavinia,Mischief > 50k,0
2023,6,Mt.Lavinia,Mischief > 50k,1
2023,7,Mt.Lavinia,Mischief > 50k,0
2023,8,Mt.Lavinia,Mischief > 50k,0
2023,9,Mt.Lavinia,Mischief > 50k,0
2023,10,Mt.Lavinia,Mischief > 50k,0
2023,11,Mt.Lavinia,Mischief > 50k,1
2023,12,Mt.Lavinia,Mischief > 50k,1
2023,1,Mt.Lavinia,Murder,1
2023,2,Mt.Lavinia,Murder,1
2023,3,Mt.Lavinia,Murder,1
2023,4,Mt.Lavinia,Murder,1
2023,5,Mt.Lavinia,Murder,1
2023,6,Mt.Lavinia,Murder,2
2023,7,Mt.Lavinia,Murder,2
2023,8,Mt.Lavinia,Murder,1
2023,9,Mt.Lavinia,Murder,1
2023,10,Mt.Lavinia,Murder,1
2023,11,Mt.Lavinia,Murder,2
2023,12,Mt.Lavinia,Murder,2
2023,1,Mt.Lavinia,Narcotic Drugs,64
2023,2,Mt.Lavinia,Narcotic Drugs,53
2023,3,Mt.Lavinia,Narcotic Drugs,67
2023,4,Mt.Lavinia,Narcotic Drugs,74
2023,5,Mt.Lavinia,Narcotic Drugs,83
2023,6,Mt.Lavinia,Narcotic Drugs,88
2023,7,Mt.Lavinia,Narcotic Drugs,80
2023,8,Mt.Lavinia,Narcotic Drugs,74
2023,9,Mt.Lavinia,Narcotic Drugs,71
2023,10,Mt.Lavinia,Narcotic Drugs,65
2023,11,Mt.Lavinia,Narcotic Drugs,65
2023,12,Mt.Lavinia,Narcotic Drugs,92
2023,1,Mt.Lavinia,Obstructing Police,0
2023,2,Mt.Lavinia,Obstructing Police,0
2023,3,Mt.Lavinia,Obstructing Police,0
2023,4,Mt.Lavinia,Obstructing Police,0
2023,5,Mt.Lavinia,Obstructing Police,1
2023,6,Mt.Lavinia,Obstructing Police,1
2023,7,Mt.Lavinia,Obstructing Police,1
2023,8,Mt.Lavinia,Obstructing Police,0
2023,9,Mt.Lavinia,Obstructing Police,0
2023,10,Mt.Lavinia,Obstructing Police,0
2023,11,Mt.Lavinia,Obstructing Police,1
2023,12,Mt.Lavinia,Obstructing Police,0
2023,1,Mt.Lavinia,Offences Against The State,0
2023,2,Mt.Lavinia,Offences Against The State,0
2023,3,Mt.Lavinia,Offences Against The State,0
2023,4,Mt.Lavinia,Offences Against The State,0
2023,5,Mt.Lavinia,Offences Against The State,0
2023,6,Mt.Lavinia,Offences Against The State,0
2023,7,Mt.Lavinia,Offences Against The State,0
2023,8,Mt.Lavinia,Offences Against The State,0
2023,9,Mt.Lavinia,Offences Against The State,0
2023,10,Mt.Lavinia,Offences Against The State,0
2023,11,Mt.Lavinia,Offences Against The State,0
2023,12,Mt.Lavinia,Offences Against The State,0
2023,1,Mt.Lavinia,Offensive Weapons Act,0
2023,2,Mt.Lavinia,Offensive Weapons Act,0
2023,3,Mt.Lavinia,Offensive Weapons Act,0
2023,4,Mt.Lavinia,Offensive Weapons Act,1
2023,5,Mt.Lavinia,Offensive Weapons Act,0
2023,6,Mt.Lavinia,Offensive Weapons Act,1
2023,7,Mt.Lavinia,Offensive Weapons Act,1
2023,8,Mt.Lavinia,Offensive Weapons Act,0
2023,9,Mt.Lavinia,Offensive Weapons Act,0
2023,10,Mt.Lavinia,Offensive Weapons Act,0
2023,11,Mt.Lavinia,Offensive Weapons Act,1
2023,12,Mt.Lavinia,Offensive Weapons Act,1
2023,1,Mt.Lavinia,Property Theft > 50k,11
2023,2,Mt.Lavinia,Property Theft > 50k,13
2023,3,Mt.Lavinia,Property Theft > 50k,15
2023,4,Mt.Lavinia,Property Theft > 50k,18
2023,5,Mt.Lavinia,Property Theft > 50k,15
2023,6,Mt.Lavinia,Property Theft > 50k,18
2023,7,Mt.Lavinia,Property Theft > 50k,17
2023,8,Mt.Lavinia,Property Theft > 50k,17
2023,9,Mt.Lavinia,Property Theft > 50k,17
2023,10,Mt.Lavinia,Property Theft > 50k,15
2023,11,Mt.Lavinia,Property Theft > 50k,17
2023,12,Mt.Lavinia,Property Theft > 50k,21
2023,1,Mt.Lavinia,Rape (Adult),0
2023,2,Mt.Lavinia,Rape (Adult),0
2023,3,Mt.Lavinia,Rape (Adult),0
2023,4,Mt.Lavinia,Rape (Adult),0
2023,5,Mt.Lavinia,Rape (Adult),1
2023,6,Mt.Lavinia,Rape (Adult),1
2023,7,Mt.Lavinia,Rape (Adult),0
2023,8,Mt.Lavinia,Rape (Adult),0
2023,9,Mt.Lavinia,Rape (Adult),1
2023,10,Mt.Lavinia,Rape (Adult),0
2023,11,Mt.Lavinia,Rape (Adult),1
2023,12,Mt.Lavinia,Rape (Adult),1
2023,1,Mt.Lavinia,Robbery,9
2023,2,Mt.Lavinia,Robbery,8
2023,3,Mt.Lavinia,Robbery,12
2023,4,Mt.Lavinia,Robbery,10
2023,5,Mt.Lavinia,Robbery,12
2023,6,Mt.Lavinia,Robbery,9
2023,7,Mt.Lavinia,Robbery,9
2023,8,Mt.Lavinia,Robbery,9
2023,9,Mt.Lavinia,Robbery,11
2023,10,Mt.Lavinia,Robbery,9
2023,11,Mt.Lavinia,Robbery,11
2023,12,Mt.Lavinia,Robbery,14
2023,1,Mt.Lavinia,Sexual Exploitation Of Children,0
2023,2,Mt.Lavinia,Sexual Exploitation Of Children,0
2023,3,Mt.Lavinia,Sexual Exploitation Of Children,0
2023,4,Mt.Lavinia,Sexual Exploitation Of Children,0
2023,5,Mt.Lavinia,Sexual Exploitation Of Children,0
