year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2024,1,Polonnaruwa,Polonnaruwa Main,Murder,1,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Mischief > 50k,2,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Kidnapping,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Illegal Firearms,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Hurt by Dangerous Weapons,4,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,House Breaking,36,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Extortions,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,7,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,9,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Arson,1,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,High,Stable
2024,1,Polonnaruwa,Polonnaruwa Main,Abduction,1,High,Stable
2024,1,Panadura,Panadura Main,Unlawful Assembly/ Riot,0,High,Stable
2024,1,Panadura,Panadura Main,Statutory Rape (Non-consensual),0,High,Stable
2024,1,Panadura,Panadura Main,Statutory Rape (Consensual),1,High,Stable
2024,1,Panadura,Panadura Main,Sexual Exploitation Of Children,0,High,Stable
2024,1,Panadura,Panadura Main,Robbery,7,High,Stable
2024,1,Panadura,Panadura Main,Rape (Adult),0,High,Stable
2024,1,Panadura,Panadura Main,Property Theft > 50k,18,High,Stable
2024,1,Panadura,Panadura Main,Offensive Weapons Act,0,High,Stable
2024,1,Panadura,Panadura Main,Offences Against The State,0,High,Stable
2024,1,Panadura,Panadura Main,Obstructing Police,0,High,Stable
2024,1,Panadura,Panadura Main,Narcotic Drugs,20,High,Stable
2024,1,Panadura,Panadura Main,Murder,0,Medium,Stable
2024,1,Panadura,Panadura Main,Mischief > 50k,0,High,Stable
2024,1,Panadura,Panadura Main,Kidnapping,0,High,Stable
2024,1,Panadura,Panadura Main,Illegal Firearms,0,High,Stable
2024,1,Panadura,Panadura Main,Hurt by Dangerous Weapons,3,High,Stable
2024,1,Panadura,Panadura Main,Human Trafficking,0,High,Stable
2024,1,Panadura,Panadura Main,House Breaking,26,High,Stable
2024,1,Panadura,Panadura Main,Grievous Hurt,0,Medium,Stable
2024,1,Panadura,Panadura Main,Grave Sexual Abuse,0,Medium,Stable
2024,1,Panadura,Panadura Main,Extortions,0,High,Stable
2024,1,Panadura,Panadura Main,Cruelty to Children,0,High,Stable
2024,1,Panadura,Panadura Main,Counterfeiting Currency,0,High,Stable
2024,1,Panadura,Panadura Main,Cheating / Breach of Trust > 300k,6,High,Stable
2024,1,Panadura,Panadura Main,Cattle Theft > 50k,3,High,Stable
2024,1,Panadura,Panadura Main,Attempt to Murder,0,High,Stable
2024,1,Panadura,Panadura Main,Arson,0,High,Stable
2024,1,Panadura,Panadura Main,Agriculture Theft > 50k,0,High,Stable
2024,1,Panadura,Panadura Main,Abduction,1,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Robbery,1,Low,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Rape (Adult),0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Property Theft > 50k,6,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Offensive Weapons Act,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Offences Against The State,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Obstructing Police,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Murder,1,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Mischief > 50k,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Kidnapping,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Illegal Firearms,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Hurt by Dangerous Weapons,2,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Human Trafficking,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,House Breaking,10,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Grievous Hurt,2,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Grave Sexual Abuse,0,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Extortions,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Cruelty to Children,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Counterfeiting Currency,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Cheating / Breach of Trust > 300k,1,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Cattle Theft > 50k,0,Medium,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Attempt to Murder,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Arson,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Agriculture Theft > 50k,0,High,Stable
2024,1,Nuwaraeliya,Nuwaraeliya Main,Abduction,0,High,Stable
2024,1,Nuwara Eliya,Nuwara Eliya Main,Total Crimes,99,Medium,Stable
2024,1,Nugegoda,Nugegoda Main,Unlawful Assembly/ Riot,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Statutory Rape (Non-consensual),0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Statutory Rape (Consensual),1,High,Stable
2024,1,Nugegoda,Nugegoda Main,Sexual Exploitation Of Children,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Robbery,13,High,Stable
2024,1,Nugegoda,Nugegoda Main,Rape (Adult),0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Property Theft > 50k,35,High,Stable
2024,1,Nugegoda,Nugegoda Main,Offensive Weapons Act,1,High,Stable
2024,1,Nugegoda,Nugegoda Main,Offences Against The State,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Obstructing Police,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Narcotic Drugs,98,High,Stable
2024,1,Nugegoda,Nugegoda Main,Murder,1,High,Stable
2024,1,Nugegoda,Nugegoda Main,Mischief > 50k,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Kidnapping,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Illegal Firearms,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Hurt by Dangerous Weapons,3,High,Stable
2024,1,Nugegoda,Nugegoda Main,Human Trafficking,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,House Breaking,52,High,Stable
2024,1,Nugegoda,Nugegoda Main,Grievous Hurt,3,High,Stable
2024,1,Nugegoda,Nugegoda Main,Grave Sexual Abuse,1,High,Stable
2024,1,Nugegoda,Nugegoda Main,Extortions,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Cruelty to Children,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Counterfeiting Currency,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Cheating / Breach of Trust > 300k,33,High,Stable
2024,1,Nugegoda,Nugegoda Main,Cattle Theft > 50k,1,Medium,Stable
2024,1,Nugegoda,Nugegoda Main,Attempt to Murder,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Arson,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Agriculture Theft > 50k,0,High,Stable
2024,1,Nugegoda,Nugegoda Main,Abduction,0,High,Stable
2024,1,Negombo,Negombo Main,Unlawful Assembly/ Riot,0,High,Stable
2024,1,Negombo,Negombo Main,Statutory Rape (Non-consensual),0,High,Stable
2024,1,Negombo,Negombo Main,Statutory Rape (Consensual),1,High,Stable
2024,1,Negombo,Negombo Main,Sexual Exploitation Of Children,0,High,Stable
2024,1,Negombo,Negombo Main,Robbery,7,High,Stable
2024,1,Negombo,Negombo Main,Rape (Adult),0,High,Stable
2024,1,Negombo,Negombo Main,Property Theft > 50k,20,High,Stable
2024,1,Negombo,Negombo Main,Offensive Weapons Act,0,High,Stable
2024,1,Negombo,Negombo Main,Offences Against The State,0,High,Stable
2024,1,Negombo,Negombo Main,Obstructing Police,0,High,Stable
2024,1,Negombo,Negombo Main,Narcotic Drugs,43,High,Stable
2024,1,Negombo,Negombo Main,Murder,1,High,Stable
2024,1,Negombo,Negombo Main,Mischief > 50k,0,High,Stable
2024,1,Negombo,Negombo Main,Kidnapping,0,High,Stable
2024,1,Negombo,Negombo Main,Illegal Firearms,0,High,Stable
2024,1,Negombo,Negombo Main,Hurt by Dangerous Weapons,2,Medium,Stable
2024,1,Negombo,Negombo Main,Human Trafficking,0,High,Stable
2024,1,Negombo,Negombo Main,House Breaking,22,Medium,Stable
2024,1,Negombo,Negombo Main,Grievous Hurt,0,Medium,Stable
2024,1,Negombo,Negombo Main,Grave Sexual Abuse,0,Medium,Stable
2024,1,Negombo,Negombo Main,Extortions,0,High,Stable
2024,1,Negombo,Negombo Main,Cruelty to Children,0,High,Stable
2024,1,Negombo,Negombo Main,Counterfeiting Currency,0,High,Stable
2024,1,Negombo,Negombo Main,Cheating / Breach of Trust > 300k,13,High,Stable
2024,1,Negombo,Negombo Main,Cattle Theft > 50k,1,Medium,Stable
2024,1,Negombo,Negombo Main,Attempt to Murder,0,High,Stable
2024,1,Negombo,Negombo Main,Arson,0,High,Stable
2024,1,Negombo,Negombo Main,Agriculture Theft > 50k,0,High,Stable
2024,1,Negombo,Negombo Main,Abduction,0,High,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Unlawful Assembly/ Riot,0,High,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Statutory Rape (Non-consensual),0,High,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Statutory Rape (Consensual),0,Medium,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Sexual Exploitation Of Children,0,High,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Robbery,0,Low,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Rape (Adult),0,High,Stable
2024,1,National Children'S Protect Authority,National Children'S Protect Authority Main,Property Theft > 50k,0,Low,Stable
